transaction_id,product_id,customer_id,transaction_date,online_order,order_status,brand,product_line,product_class,product_size,list_price,standard_cost,product_first_sold_date,Profit
8102,0,1163,2017-07-14,0.0,Approved,Giant Bicycles,Standard,medium,medium,230.91,173.18,37698.0,57.72999999999999
8103,36,2444,2017-02-07,1.0,Approved,Solex,Standard,low,medium,1289.85,74.51,39427.0,1215.34
8104,76,346,2017-12-18,0.0,Approved,WeareA2B,Standard,low,medium,642.31,513.85,41922.0,128.45999999999992
8105,91,2094,2017-08-17,0.0,Approved,Solex,Standard,medium,medium,100.35,75.26,36367.0,25.08999999999999
8106,90,58,2017-12-10,0.0,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41,36833.0,72.59999999999997
8107,21,2150,2017-03-21,0.0,Approved,Solex,Standard,medium,large,1071.23,380.74,34165.0,690.49
8108,91,2905,2017-10-16,0.0,Approved,Solex,Standard,medium,medium,100.35,75.26,36367.0,25.08999999999999
8109,8,2388,2017-01-05,1.0,Approved,Solex,Road,medium,small,1703.52,1516.13,40649.0,187.38999999999987
8110,45,1379,2017-03-11,0.0,Approved,Solex,Standard,medium,medium,441.49,84.99,41009.0,356.5
8111,79,1970,2017-12-30,1.0,Approved,Norco Bicycles,Standard,medium,medium,1555.58,818.01,37873.0,737.5699999999999
8112,0,1338,2017-01-20,0.0,Approved,Norco Bicycles,Standard,medium,medium,360.4,270.3,42710.0,90.09999999999997
8113,30,1222,2017-03-07,0.0,Approved,Solex,Standard,high,medium,748.17,448.9,33552.0,299.27
8114,45,1473,2017-11-28,1.0,Approved,Solex,Standard,medium,medium,441.49,84.99,37668.0,356.5
8115,44,1629,2017-08-10,0.0,Approved,WeareA2B,Standard,medium,medium,1769.64,108.76,40672.0,1660.88
8116,15,3383,2017-07-03,1.0,Approved,Norco Bicycles,Standard,low,medium,958.74,748.9,40303.0,209.84000000000003
8117,79,1428,2017-03-02,1.0,Approved,Solex,Touring,medium,large,2083.94,675.03,41533.0,1408.91
8118,28,2689,2017-08-13,0.0,Approved,Norco Bicycles,Standard,medium,small,1216.14,1082.36,33455.0,133.7800000000002
8119,64,2184,2017-11-23,0.0,Approved,Trek Bicycles,Standard,medium,large,1469.44,596.55,41047.0,872.8900000000001
8120,58,1354,2017-08-12,1.0,Approved,OHM Cycles,Standard,medium,medium,912.52,141.4,42295.0,771.12
8121,24,2409,2017-02-27,1.0,Approved,Solex,Road,medium,large,1777.8,820.78,40670.0,957.02
8122,35,935,2017-07-27,0.0,Approved,Trek Bicycles,Standard,low,medium,1057.51,154.4,33888.0,903.11
8123,89,206,2017-10-05,1.0,Approved,WeareA2B,Touring,medium,large,1362.99,57.74,42458.0,1305.25
8124,69,1171,2017-08-24,1.0,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68,34527.0,198.22000000000003
8125,25,380,2017-11-25,0.0,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65,42404.0,709.34
8126,28,3447,2017-04-15,0.0,Approved,Solex,Road,medium,small,1703.52,1516.13,40649.0,187.38999999999987
8127,2,134,2017-10-10,0.0,Approved,Solex,Standard,medium,medium,71.49,53.62,38573.0,17.869999999999997
8128,90,2339,2017-02-05,0.0,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41,37539.0,72.59999999999997
8129,1,3443,2017-12-01,1.0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,42688.0,448.67999999999995
8130,85,2351,2017-02-15,1.0,Approved,WeareA2B,Standard,medium,medium,752.64,205.36,37626.0,547.28
8131,46,723,2017-02-14,0.0,Approved,Solex,Standard,low,medium,1289.85,74.51,39427.0,1215.34
8132,22,2531,2017-11-21,0.0,Approved,Solex,Standard,medium,medium,575.27,431.45,40303.0,143.82
8133,43,1086,2017-10-06,1.0,Approved,Solex,Standard,medium,medium,1151.96,649.49,34071.0,502.47
8134,2,525,2017-08-11,1.0,Approved,Solex,Standard,medium,medium,71.49,53.62,41167.0,17.869999999999997
8135,100,2133,2017-01-26,0.0,Approved,Trek Bicycles,Standard,medium,small,1386.84,1234.29,37539.0,152.54999999999995
8136,79,1070,2017-04-19,0.0,Approved,Norco Bicycles,Standard,medium,medium,1555.58,818.01,37873.0,737.5699999999999
8137,37,384,2017-03-03,1.0,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82,36361.0,1544.6100000000001
8138,0,2154,2017-05-28,0.0,Approved,Norco Bicycles,Road,medium,medium,543.39,407.54,42696.0,135.84999999999997
8139,70,28,2017-01-31,1.0,Approved,Trek Bicycles,Standard,high,medium,495.72,297.43,34996.0,198.29000000000002
8140,61,3360,2017-03-03,1.0,Approved,OHM Cycles,Standard,low,medium,71.16,56.93,42172.0,14.229999999999997
8141,94,2958,2017-02-19,1.0,Approved,Giant Bicycles,Standard,medium,large,1635.3,993.66,37539.0,641.64
8142,79,2471,2017-12-17,1.0,Approved,Norco Bicycles,Standard,medium,medium,1555.58,818.01,41533.0,737.5699999999999
8143,30,3219,2017-05-23,0.0,Approved,Solex,Standard,high,medium,748.17,448.9,33552.0,299.27
8144,87,2537,2017-12-08,1.0,Approved,Giant Bicycles,Standard,high,medium,1179.0,707.4,36145.0,471.6
8145,31,2800,2017-11-19,1.0,Approved,Giant Bicycles,Standard,medium,medium,230.91,173.18,39031.0,57.72999999999999
8146,90,728,2017-10-22,0.0,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41,37874.0,72.59999999999997
8147,90,2481,2017-01-03,0.0,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41,42458.0,72.59999999999997
8148,0,1165,2017-01-23,1.0,Approved,Giant Bicycles,Standard,medium,medium,230.91,173.18,39031.0,57.72999999999999
8149,0,689,2017-12-18,0.0,Approved,Trek Bicycles,Standard,high,medium,495.72,297.43,36668.0,198.29000000000002
8150,13,1585,2017-03-28,0.0,Approved,Solex,Standard,medium,medium,1163.89,589.27,39880.0,574.6200000000001
8151,53,76,2017-05-19,1.0,Approved,Giant Bicycles,Standard,high,medium,1274.93,764.96,39298.0,509.97
8152,14,3300,2017-12-09,0.0,Approved,Trek Bicycles,Standard,medium,small,1386.84,1234.29,37838.0,152.54999999999995
8153,64,2336,2017-05-23,0.0,Approved,Trek Bicycles,Standard,medium,large,1469.44,596.55,41047.0,872.8900000000001
8154,29,106,2017-09-09,1.0,Approved,WeareA2B,Standard,medium,medium,1065.03,230.09,38002.0,834.9399999999999
8155,4,746,2017-08-16,1.0,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48,38258.0,451.6500000000001
8156,62,572,2017-08-18,0.0,Approved,Solex,Standard,high,medium,1024.66,614.8,40670.0,409.8600000000001
8157,86,187,2017-11-12,1.0,Approved,OHM Cycles,Standard,medium,medium,235.63,125.07,38206.0,110.56
8158,0,504,2017-08-16,0.0,Approved,OHM Cycles,Standard,low,medium,71.16,56.93,40487.0,14.229999999999997
8159,40,1227,2017-10-11,1.0,Approved,OHM Cycles,Standard,high,medium,1458.17,874.9,41848.0,583.2700000000001
8161,97,3352,2017-11-30,1.0,Approved,Solex,Standard,medium,large,202.62,151.96,42458.0,50.66
8162,80,265,2017-09-23,1.0,Approved,Trek Bicycles,Standard,medium,large,1469.44,596.55,38647.0,872.8900000000001
8163,14,359,2017-09-03,1.0,Approved,Trek Bicycles,Standard,medium,small,1386.84,1234.29,37838.0,152.54999999999995
8164,74,30,2017-12-19,1.0,Approved,WeareA2B,Standard,medium,medium,1228.07,400.91,33429.0,827.1599999999999
8165,32,980,2017-07-05,1.0,Approved,Giant Bicycles,Standard,medium,medium,642.7,211.37,37337.0,431.33000000000004
8166,38,3377,2017-02-20,1.0,Approved,Solex,Standard,medium,medium,1577.53,826.51,39427.0,751.02
8167,70,748,2017-06-06,0.0,Approved,Norco Bicycles,Road,medium,medium,1036.59,206.35,33364.0,830.2399999999999
8168,100,3014,2017-06-16,0.0,Approved,Trek Bicycles,Standard,medium,small,1386.84,1234.29,37838.0,152.54999999999995
8169,44,2794,2017-03-28,0.0,Approved,WeareA2B,Standard,medium,medium,1769.64,108.76,34071.0,1660.88
8170,85,2691,2017-10-31,1.0,Approved,WeareA2B,Standard,medium,medium,752.64,205.36,42218.0,547.28
8171,47,749,2017-10-11,0.0,Approved,Trek Bicycles,Road,low,small,1720.7,1531.42,38991.0,189.27999999999997
8172,17,1806,2017-11-23,1.0,Approved,Solex,Standard,high,medium,1024.66,614.8,35378.0,409.8600000000001
8173,60,1119,2017-09-23,0.0,Approved,Giant Bicycles,Standard,high,small,1977.36,1759.85,34143.0,217.51
8174,0,3023,2017-03-02,1.0,Approved,Solex,Road,medium,medium,416.98,312.74,36498.0,104.24000000000001
8175,23,1033,2017-01-07,1.0,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88,33455.0,75.75
8176,19,656,2017-05-07,1.0,Approved,Trek Bicycles,Mountain,low,medium,574.64,459.71,38258.0,114.93
8177,0,3282,2017-12-14,0.0,Approved,WeareA2B,Standard,medium,medium,60.34,45.26,34165.0,15.080000000000005
8178,82,3118,2017-08-31,1.0,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65,42404.0,709.34
8179,2,499,2017-08-09,1.0,Approved,Solex,Standard,medium,medium,71.49,53.62,41245.0,17.869999999999997
8180,87,2489,2017-11-20,1.0,Approved,Giant Bicycles,Standard,high,medium,1179.0,707.4,35667.0,471.6
8181,53,1797,2017-07-25,0.0,Approved,OHM Cycles,Standard,medium,medium,795.34,101.58,35470.0,693.76
8182,88,2252,2017-06-02,0.0,Approved,Norco Bicycles,Standard,high,small,1661.92,1479.11,40303.0,182.81000000000017
8183,10,180,2017-01-30,0.0,Approved,WeareA2B,Touring,medium,medium,1466.68,363.25,41701.0,1103.43
8184,87,3098,2017-01-06,1.0,Approved,Giant Bicycles,Standard,high,medium,1179.0,707.4,35667.0,471.6
8185,38,1178,2017-09-07,1.0,Approved,Solex,Standard,medium,medium,1577.53,826.51,40618.0,751.02
8186,83,2894,2017-02-14,1.0,Approved,Solex,Touring,medium,large,2083.94,675.03,38339.0,1408.91
8187,80,3440,2017-08-23,0.0,Approved,OHM Cycles,Touring,low,medium,1073.07,933.84,35455.0,139.2299999999999
8188,86,2462,2017-11-18,1.0,Approved,OHM Cycles,Standard,medium,medium,235.63,125.07,38206.0,110.56
8189,31,603,2017-02-18,0.0,Approved,Giant Bicycles,Standard,medium,medium,230.91,173.18,39031.0,57.72999999999999
8190,43,2640,2017-05-04,1.0,Approved,Solex,Standard,medium,medium,1151.96,649.49,36498.0,502.47
8191,84,267,2017-01-18,0.0,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68,33879.0,198.22000000000003
8192,52,3126,2017-09-06,0.0,Approved,Solex,Road,medium,large,1777.8,820.78,40670.0,957.02
8193,59,48,2017-05-20,0.0,Approved,Solex,Standard,medium,large,1061.56,733.58,41047.0,327.9799999999999
8194,17,2955,2017-08-04,0.0,Approved,WeareA2B,Touring,medium,large,1362.99,57.74,34079.0,1305.25
8195,35,1885,2017-03-23,0.0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,41167.0,448.67999999999995
8196,76,1351,2017-12-13,1.0,Approved,WeareA2B,Road,low,small,1172.78,1043.77,37539.0,129.01
8197,57,1308,2017-12-15,0.0,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,35160.0,1630.25
8198,10,107,2017-10-10,1.0,Approved,WeareA2B,Touring,medium,medium,1466.68,363.25,34586.0,1103.43
8199,71,55,2017-11-14,0.0,Approved,Solex,Standard,high,large,1842.92,1105.75,38193.0,737.1700000000001
8200,75,2585,2017-02-17,0.0,Approved,Giant Bicycles,Touring,medium,large,1873.97,863.95,38859.0,1010.02
8201,44,1458,2017-06-15,1.0,Approved,WeareA2B,Standard,medium,medium,1769.64,108.76,40672.0,1660.88
8202,41,1307,2017-03-14,0.0,Approved,Norco Bicycles,Standard,low,medium,958.74,748.9,34586.0,209.84000000000003
8203,69,2975,2017-05-18,0.0,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68,33879.0,198.22000000000003
8204,12,6,2017-02-06,1.0,Approved,Giant Bicycles,Standard,medium,large,1765.3,709.48,42226.0,1055.82
8205,91,2286,2017-09-19,1.0,Approved,WeareA2B,Standard,low,medium,642.31,513.85,41922.0,128.45999999999992
8206,33,858,2017-04-16,0.0,Approved,OHM Cycles,Road,medium,small,1810.0,1610.9,41848.0,199.0999999999999
8207,53,22,2017-09-19,0.0,Approved,OHM Cycles,Standard,medium,medium,795.34,101.58,35470.0,693.76
8208,80,2607,2017-06-08,0.0,Approved,OHM Cycles,Touring,low,medium,1073.07,933.84,38339.0,139.2299999999999
8209,52,340,2017-01-02,0.0,Approved,OHM Cycles,Road,medium,medium,1280.28,829.51,35470.0,450.77
8210,80,2534,2017-10-28,1.0,Approved,OHM Cycles,Touring,low,medium,1073.07,933.84,35667.0,139.2299999999999
8211,18,1491,2017-06-25,1.0,Approved,Solex,Standard,medium,medium,575.27,431.45,34165.0,143.82
8212,22,642,2017-08-01,1.0,Approved,WeareA2B,Standard,medium,medium,60.34,45.26,34165.0,15.080000000000005
8213,66,3070,2017-02-03,1.0,Approved,Giant Bicycles,Road,low,small,590.26,525.33,40410.0,64.92999999999995
8214,77,2891,2017-04-10,1.0,Approved,WeareA2B,Standard,medium,medium,1769.64,108.76,38991.0,1660.88
8215,98,1235,2017-06-11,0.0,Cancelled,Trek Bicycles,Standard,high,medium,358.39,215.03,38002.0,143.35999999999999
8217,35,2390,2017-09-17,1.0,Approved,Trek Bicycles,Standard,low,medium,1057.51,154.4,34527.0,903.11
8218,78,1686,2017-08-30,1.0,Approved,Giant Bicycles,Standard,medium,large,1765.3,709.48,38193.0,1055.82
8219,65,1705,2017-11-23,0.0,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69,40410.0,1028.76
8220,15,378,2017-04-25,0.0,Approved,Norco Bicycles,Standard,low,medium,958.74,748.9,38693.0,209.84000000000003
8221,92,1259,2017-09-23,1.0,Approved,WeareA2B,Standard,medium,small,1415.01,1259.36,37626.0,155.6500000000001
8222,93,1638,2017-06-17,1.0,Approved,WeareA2B,Standard,medium,medium,1065.03,230.09,38002.0,834.9399999999999
8223,59,2572,2017-08-07,1.0,Approved,Solex,Standard,medium,large,1061.56,733.58,34170.0,327.9799999999999
8224,90,759,2017-07-13,1.0,Approved,Solex,Standard,low,medium,945.04,507.58,35052.0,437.46
8225,84,2826,2017-01-14,0.0,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14,38339.0,75.48000000000002
8226,3,1178,2017-10-13,0.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,41167.0,1702.5499999999997
8227,55,437,2017-08-16,0.0,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,36146.0,1295.43
8228,41,1647,2017-04-07,1.0,Approved,Norco Bicycles,Standard,low,medium,958.74,748.9,40303.0,209.84000000000003
8229,43,1765,2017-08-27,0.0,Approved,Norco Bicycles,Standard,medium,medium,1555.58,818.01,37873.0,737.5699999999999
8230,12,1971,2017-03-25,0.0,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,34586.0,1069.5500000000002
8231,70,2862,2017-08-03,0.0,Approved,Trek Bicycles,Standard,high,medium,495.72,297.43,42105.0,198.29000000000002
8232,63,1923,2017-10-16,0.0,Approved,Solex,Standard,medium,medium,1483.2,99.59,36146.0,1383.6100000000001
8233,2,2147,2017-05-12,0.0,Approved,Giant Bicycles,Road,low,small,590.26,525.33,34996.0,64.92999999999995
8234,92,3355,2017-03-16,0.0,Approved,WeareA2B,Standard,medium,small,1415.01,1259.36,37626.0,155.6500000000001
8235,36,797,2017-01-18,1.0,Approved,Solex,Standard,low,medium,945.04,507.58,35052.0,437.46
8236,64,1279,2017-10-06,1.0,Approved,Trek Bicycles,Standard,medium,large,1469.44,596.55,41047.0,872.8900000000001
8237,93,1624,2017-06-22,1.0,Approved,WeareA2B,Standard,medium,medium,1065.03,230.09,33364.0,834.9399999999999
8238,31,2731,2017-07-13,1.0,Approved,Giant Bicycles,Standard,medium,medium,230.91,173.18,40618.0,57.72999999999999
8239,12,2097,2017-05-05,0.0,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,38216.0,1069.5500000000002
8240,0,982,2017-11-05,1.0,Approved,Solex,Standard,medium,medium,71.49,53.62,41701.0,17.869999999999997
8241,58,2379,2017-02-14,0.0,Approved,OHM Cycles,Standard,medium,medium,912.52,141.4,34170.0,771.12
8242,5,1482,2017-03-31,0.0,Approved,Trek Bicycles,Mountain,low,medium,574.64,459.71,40784.0,114.93
8243,67,1024,2017-04-20,0.0,Approved,Solex,Standard,medium,large,1071.23,380.74,40670.0,690.49
8244,43,2901,2017-07-25,0.0,Approved,Solex,Standard,medium,medium,1151.96,649.49,36498.0,502.47
8245,5,235,2017-07-07,1.0,Approved,Trek Bicycles,Mountain,low,medium,574.64,459.71,40784.0,114.93
8246,33,3445,2017-02-17,0.0,Approved,Giant Bicycles,Standard,medium,small,1311.44,1167.18,37698.0,144.26
8247,86,987,2017-07-18,0.0,Approved,OHM Cycles,Standard,medium,medium,235.63,125.07,36145.0,110.56
8248,2,629,2017-10-27,1.0,Approved,Giant Bicycles,Road,low,small,590.26,525.33,40487.0,64.92999999999995
8249,6,789,2017-03-23,1.0,Approved,OHM Cycles,Standard,high,medium,227.88,136.73,41701.0,91.15
8250,26,2635,2017-08-26,0.0,Approved,WeareA2B,Standard,medium,medium,1992.93,762.63,34115.0,1230.3000000000002
8251,53,2446,2017-04-11,0.0,Approved,OHM Cycles,Standard,medium,medium,795.34,101.58,35470.0,693.76
8252,27,366,2017-01-01,0.0,Approved,Trek Bicycles,Standard,low,medium,1057.51,154.4,34527.0,903.11
8253,94,1751,2017-10-09,1.0,Approved,Giant Bicycles,Standard,medium,large,1635.3,993.66,41434.0,641.64
8254,65,1866,2017-03-08,0.0,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69,42404.0,1028.76
8255,58,1561,2017-02-09,1.0,Approved,OHM Cycles,Standard,medium,medium,912.52,141.4,42295.0,771.12
8256,0,2045,2017-05-17,0.0,Approved,Giant Bicycles,Standard,medium,medium,230.91,173.18,39031.0,57.72999999999999
8257,96,529,2017-12-18,1.0,Approved,WeareA2B,Road,low,small,1172.78,1043.77,42458.0,129.01
8258,70,2733,2017-01-08,1.0,Approved,Trek Bicycles,Standard,high,medium,495.72,297.43,34556.0,198.29000000000002
8259,2,3335,2017-04-01,1.0,Approved,Solex,Standard,medium,medium,71.49,53.62,41245.0,17.869999999999997
8260,92,1104,2017-07-09,1.0,Approved,WeareA2B,Standard,medium,small,1415.01,1259.36,37626.0,155.6500000000001
8261,37,513,2017-12-16,1.0,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82,36361.0,1544.6100000000001
8262,15,3157,2017-07-27,1.0,Approved,Norco Bicycles,Standard,low,medium,958.74,748.9,39880.0,209.84000000000003
8263,27,2454,2017-03-15,0.0,Approved,Trek Bicycles,Standard,medium,medium,499.53,388.72,33552.0,110.80999999999995
8264,43,2989,2017-05-24,0.0,Approved,Norco Bicycles,Standard,medium,medium,1555.58,818.01,42226.0,737.5699999999999
8265,100,3483,2017-04-01,1.0,Approved,Trek Bicycles,Standard,medium,small,1386.84,1234.29,34586.0,152.54999999999995
8266,15,2253,2017-05-14,0.0,Approved,Norco Bicycles,Standard,low,medium,958.74,748.9,34586.0,209.84000000000003
8267,40,419,2017-07-10,0.0,Approved,OHM Cycles,Standard,high,medium,1458.17,874.9,38750.0,583.2700000000001
8268,58,2625,2017-10-07,1.0,Approved,OHM Cycles,Standard,medium,medium,912.52,141.4,42145.0,771.12
8269,37,753,2017-07-15,1.0,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82,35560.0,1544.6100000000001
8270,0,197,2017-03-05,1.0,Approved,Solex,Standard,medium,medium,100.35,75.26,36367.0,25.08999999999999
8271,67,3183,2017-03-24,1.0,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84,38647.0,167.20999999999998
8272,55,3060,2017-07-19,0.0,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,33259.0,1295.43
8273,5,3047,2017-01-09,1.0,Approved,Trek Bicycles,Mountain,low,medium,574.64,459.71,40784.0,114.93
8274,77,1787,2017-11-19,1.0,Approved,WeareA2B,Standard,medium,medium,1769.64,108.76,34071.0,1660.88
8275,71,1259,2017-04-27,0.0,Approved,Solex,Standard,high,large,1842.92,1105.75,34996.0,737.1700000000001
8276,18,3497,2017-09-01,1.0,Approved,Solex,Standard,medium,medium,575.27,431.45,35160.0,143.82
8277,9,524,2017-05-24,1.0,Approved,OHM Cycles,Road,medium,medium,742.54,667.4,33549.0,75.13999999999999
8278,94,2836,2017-03-24,0.0,Approved,Giant Bicycles,Standard,medium,large,1635.3,993.66,41434.0,641.64
8279,2,2467,2017-10-18,1.0,Approved,Solex,Standard,medium,medium,71.49,53.62,41167.0,17.869999999999997
8280,0,2086,2017-03-21,0.0,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84,38647.0,167.20999999999998
8281,82,1185,2017-06-21,0.0,Approved,Norco Bicycles,Standard,high,medium,1148.64,689.18,38339.0,459.46000000000015
8282,22,2801,2017-02-04,0.0,Approved,WeareA2B,Standard,medium,medium,60.34,45.26,34165.0,15.080000000000005
8283,93,53,2017-01-07,1.0,Approved,WeareA2B,Standard,medium,medium,1065.03,230.09,36833.0,834.9399999999999
8284,14,2336,2017-01-28,0.0,Approved,Trek Bicycles,Standard,medium,small,1386.84,1234.29,37838.0,152.54999999999995
8285,97,544,2017-01-09,1.0,Approved,OHM Cycles,Road,medium,medium,742.54,667.4,38216.0,75.13999999999999
8286,29,109,2017-03-07,1.0,Approved,Norco Bicycles,Road,medium,medium,543.39,407.54,33888.0,135.84999999999997
8287,89,407,2017-08-24,1.0,Approved,Giant Bicycles,Standard,medium,large,1812.75,582.48,38750.0,1230.27
8288,46,847,2017-09-07,0.0,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82,36361.0,1544.6100000000001
8289,0,656,2017-11-03,0.0,Approved,Norco Bicycles,Road,medium,medium,543.39,407.54,33552.0,135.84999999999997
8290,22,811,2017-06-24,1.0,Approved,WeareA2B,Standard,medium,medium,60.34,45.26,34165.0,15.080000000000005
8291,48,1593,2017-06-24,1.0,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52,41848.0,812.44
8292,69,1409,2017-12-08,0.0,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68,33879.0,198.22000000000003
8293,91,177,2017-06-01,1.0,Cancelled,WeareA2B,Standard,low,medium,642.31,513.85,41922.0,128.45999999999992
8294,10,2997,2017-02-26,1.0,Approved,WeareA2B,Touring,medium,medium,1466.68,363.25,41701.0,1103.43
8295,0,1622,2017-11-13,1.0,Approved,Giant Bicycles,Standard,medium,medium,230.91,173.18,39031.0,57.72999999999999
8296,38,2275,2017-05-11,1.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,38258.0,1702.5499999999997
8297,78,1722,2017-12-26,0.0,Approved,Giant Bicycles,Standard,medium,large,1765.3,709.48,38193.0,1055.82
8299,84,115,2017-10-20,1.0,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14,38339.0,75.48000000000002
8300,14,2905,2017-09-27,1.0,Approved,Trek Bicycles,Standard,medium,small,1386.84,1234.29,37838.0,152.54999999999995
